1,131137,5
1,863745,3
1,863745,2.5
1,2520744,2
1,2520744,2
1,2045414,4.5
1,2454355,2
1,2454355,4.5
1,2454355,2
1,2454355,5
1,2454355,2
1,2479634,4
1,2479634,3
1,2479634,2
1,130152,5
1,130152,1
1,130152,2.5
1,1825057,1.5
1,1825057,3
1,2529533,2
1,2529533,4
1,2529533,3
1,2529533,4
1,2031308,2
1,2031308,2
1,2031308,5
1,2031308,3
1,2031308,2
1,130431,1
1,130431,2
1,130431,1
1,2015800,4
1,2015800,3
1,2015800,1
1,2015800,3
1,129856,1
1,129856,3
1,129856,4
1,129856,3
1,129856,5
1,2520852,3
1,1595111,4
1,1595111,5
1,1595111,4
1,1595111,3
1,130477,1
1,130477,1
1,1605990,4
1,1605990,5
1,1605990,4
1,1605990,1.5
1,1605990,5
1,2520907,1
1,2520907,3.5
1,2520949,4
1,2520949,2
1,2520949,5
1,2520949,5
1,130624,5
1,130624,5
1,130624,4
1,130624,1
1,130624,2
1,129731,4
1,129731,1
1,129731,4
1,129731,3
1,129731,2
1,130286,4
1,130286,1.5
1,130286,2
1,130286,4
1,2454355,1
1,2454355,4
1,2454355,2
1,561681,5
1,561681,3
1,561681,3
1,130627,5
1,2521034,5
1,2521034,4
1,2521034,4
1,2521034,3.5
2,126804,1
2,126804,5
2,126804,1
2,1196867,5
2,2520677,4
2,2520677,3
2,2520677,1
2,2520677,1
2,2520677,4
2,2520908,4
2,2520908,2
2,1835201,3.5
2,1835201,1.5
2,1835201,5
2,1835201,1.5
2,2446566,4
2,2446566,2
2,2446566,1
2,129833,4
2,1957600,1
2,1957600,1
2,1957600,4
2,2520960,2
2,2520960,2
2,2520960,3
2,2520960,5
2,1362516,2.5
2,1362516,1
2,1362516,5
2,1362516,3
2,1362516,3
2,2520660,5
2,2520660,4
2,2520660,4
2,2520660,3
2,2436503,1
2,2436503,5
2,126919,2
2,2521023,3.5
2,2521023,3
2,2521023,5
2,2521023,4
2,130972,1
2,2520960,3
2,2520960,3
2,2520960,5
2,1177751,1
2,1177751,4
2,1177751,1
2,1177751,5
2,1177751,4
2,1836287,5
2,1836287,5
2,2520462,1
2,2520462,2
2,2520462,1
2,2520462,4
2,2520865,5
2,2520865,3
2,2520865,1
2,2520865,2
2,2520865,1.5
2,141363,1
2,141363,3
2,141363,2
2,141363,4
2,141363,1
3,2488359,2
3,2488359,1
3,2488359,5
3,2488359,2
3,2488359,3
3,2499601,4
3,2499601,3
3,2499601,4
3,1177980,3
3,1177980,4
3,1177980,3
3,1177980,3
3,2425907,1
3,2425907,5
3,2425907,4
3,2425907,4
3,2520738,2.5
3,2520738,1
3,2520738,2
3,130374,4
3,130374,3
3,130374,5
3,130374,2
3,130374,5
3,130920,3
3,130920,2
3,130920,3.5
3,130920,1
3,130920,4
3,593570,1
3,593570,1
3,130403,3.5
3,130403,1.5
3,130403,5
3,130403,1
3,130257,2
3,130257,2
3,130257,5
3,987808,5
3,987808,4
3,130303,5
3,130303,5
3,130303,5
3,130303,3.5
3,1827189,2
3,1827189,4
3,1827189,1.5
3,1827189,2.5
3,1827189,3
3,250166,2
3,250166,2.5
3,250166,1
3,2520712,5
3,2520712,4
3,2520712,1
3,2520712,3
3,2520712,5
3,2520677,2
3,132686,3
3,132686,3
3,132686,3
3,130154,1
3,130154,5
3,130154,4
3,130154,4
3,1605920,2
3,1605920,3
3,2481950,2
3,2481950,5
3,2521080,4
3,2452842,4
3,2452842,2
3,2452842,4
3,2452842,2
3,2519620,4
3,822861,1
3,822861,1
3,992288,2
3,992288,5
3,992288,3
3,264470,3
3,264470,3
3,264470,2
3,2484146,4
4,126489,5
4,126489,1
4,131331,1
4,2520651,5
4,2520651,1
4,2520651,3
4,2520651,1
4,2520651,5
4,2469944,4.5
4,2469944,5
4,2469944,4
4,2469944,1
4,987809,2
4,987809,2
4,987809,3
4,2520700,1
4,2520700,4
4,2520700,4
4,2456110,4
4,2456110,5
4,2456110,3
4,2456110,3.5
4,2456110,1
4,1964937,3
4,1964937,5
4,1964937,5
4,2520971,3.5
4,2520898,5
4,2520898,5
4,2520898,5
4,2520898,1
4,2520898,2
4,132202,1
4,132202,3
4,132202,4
4,2492032,2
4,2492032,4
4,2492032,1
4,1918710,2.5
4,1918710,1
4,1918710,1
4,1918710,4
4,2454017,2
4,2454017,5
4,2454017,1
4,264375,1
4,264375,1
4,264375,4.5
4,264375,5
4,264375,3
4,126909,1
4,126909,3
4,126909,1
4,126909,5
4,1030763,5
4,1030763,1
4,126919,5
4,126919,5
4,126919,4
4,126919,3
4,2520928,3
4,2520928,1
4,2520928,1
4,131309,2
4,131309,3
4,131309,5
4,131309,4
4,130571,1
4,130571,1
4,129794,1
4,129794,1
4,2520838,4
4,2520838,1
4,130152,2
4,130152,2
4,130152,5
4,2521036,4.5
4,2521036,3
4,2521036,5
4,2521036,3
4,2521036,2
5,1829610,2
5,1829610,5
5,127016,2.5
5,127016,5
5,127016,1
5,130306,1.5
5,130306,3
5,130306,1
5,130306,4
5,130603,3
5,130603,5
5,2520726,4
5,2520726,4
5,2520726,4
5,2509372,4
5,2509372,4
5,2509372,5
5,337562,2
5,337562,2
5,337562,5
5,337562,5
5,337562,4
5,2490848,5
5,2490848,5
5,2490848,3
5,2520680,4
5,2520680,2
5,2520680,4
5,2520680,3
5,2520680,4
5,2491159,3
5,2491159,3
5,130881,4
5,130881,3
5,130881,1
5,130881,2
5,126485,5
5,126485,1
5,126485,2
5,126485,3
5,126485,3
5,141863,3
5,141863,1
5,141863,5
5,2509701,2
5,2509701,1
5,2509701,2
5,2520911,2
5,2520911,4
5,2520911,3
5,2520911,3
5,2520911,1
5,1355818,1
5,1355818,4
5,1355818,4
5,128162,1
5,128162,2.5
5,128162,1
5,128162,1
5,130301,5
5,130301,5
5,130301,4
5,679482,1
5,679482,5
5,679482,4
5,679482,3
5,679482,5
5,273758,4
5,273758,3
5,273758,1
5,1022231,2
5,1022231,5
5,1022231,4
5,1022231,3.5
5,1164746,3
5,1164746,2.5
5,1164746,5
5,1164746,1
5,1164746,5
5,1012036,5
5,1012036,2
5,1012036,1
5,1012036,5
5,1012036,3
5,130851,1
5,130851,1
5,130614,2
5,130614,3
5,130614,4
5,130614,2
5,130614,3
5,2520729,2
5,2520729,3
5,2520729,1
5,2520729,3.5
5,2520729,1
5,126513,4
5,126513,3
5,126513,5
6,1719499,4
6,1719499,2.5
6,1719499,5
6,333121,5
6,333121,2
6,333121,3
6,333121,3
6,333121,5
6,2520747,3
6,1180762,1
6,1180762,4
6,126943,3
6,126943,1
6,126943,3
6,126943,4.5
6,126943,4
6,987746,3
6,129822,5
6,129822,3
6,129822,1
6,129822,1
6,2520910,5
6,2520910,4
6,2520910,1
6,1949905,4
6,1949905,5
6,1949905,2
6,1304425,2
6,1304425,4.5
6,1304425,1.5
6,2491159,1
6,2491159,3
6,2491159,4
6,1159762,1
6,1159762,4
6,1159762,2.5
6,1159762,5
6,1159762,4
6,1333392,4
6,985227,4
6,130886,1
6,2434789,4
6,2434789,1
6,750927,1
6,750927,5
6,1592898,1
6,1592898,1
6,1592898,2.5
6,660640,5
6,660640,2
6,660640,3
6,2518701,4
6,2518701,5
6,584698,4
6,142193,2
6,142193,3
6,142193,1
6,736915,2
6,736915,3.5
6,736915,4
6,129500,2
6,129500,5
6,2520461,3
6,2520461,3
6,2520461,5
6,2520461,5
6,2435564,2.5
6,1628531,2
6,1628531,4
6,1628531,2
6,1628531,2
6,1628531,3
7,2519639,5
7,2519639,1
7,2519639,3.5
7,2519639,5
7,1595111,5
7,1595111,3
7,2520800,2
7,2520800,2
7,2034310,5
7,2034310,5
7,2505927,3
7,2505927,4
7,2505927,1
7,2505927,5
7,2505927,3.5
7,2373326,4
7,2373326,3
7,2373326,5
7,2373326,1
7,130939,4
7,130939,5
7,130939,1
7,130939,4
7,1420642,5
7,1420642,4
7,1420642,3.5
7,1420642,5
7,2520952,4
7,2520952,1.5
7,2520952,2
7,2520952,3
7,2520952,5
7,131326,4
7,131326,5
7,131326,1
7,142173,5
7,1014760,2
7,1014760,2.5
7,1014760,2
7,1014760,5
7,1014760,2
7,2520964,4
7,2520964,1
7,2520964,4
7,2520964,4.5
7,2520964,4
7,1073924,5
7,1073924,1
7,1073924,5
7,2034445,1
7,2520913,2
7,2520913,1
